ID,item_cnt_month
33220,0.2710469
33221,0.03172165
33222,0.2710469
33223,0.2710469
33224,0.2710469
33225,0.03172165
33226,0.03172165
33227,0.2710469
33228,0.2710469
33229,0.03172165
33230,0.03172165
33231,0.03172165
33232,0.03172165
33233,0.03172165
33234,0.03172165
33235,0.03172165
33236,0.03172165
33237,0.03172165
33238,0.2710469
33239,0.03172165
33240,0.03172165
33241,0.03172165
33242,0.03172165
33243,0.03172165
33244,0.03172165
33245,0.2710469
33246,0.03172165
33247,0.03172165
33248,0.03172165
33249,0.03172165
33250,0.2710469
33251,0.03172165
33252,0.03172165
33253,0.03172165
33254,0.2710469
33255,0.03172165
33256,0.03172165
33257,0.2710469
33258,0.03172165
33259,0.2710469
33260,0.03172165
33261,0.03172165
33262,0.2710469
33263,0.03172165
33264,0.03172165
33265,0.03172165
33266,0.03172165
33267,0.03172165
33268,0.2710469
33269,0.2710469
33270,0.03172165
33271,0.03172165
33272,0.2710469
33273,0.2710469
33274,0.03172165
33275,0.03172165
33276,0.03172165
33277,0.2710469
33278,0.03172165
33279,0.03172165
33280,0.03172165
33281,0.03172165
33282,0.03172165
33283,0.03172165
33284,0.2710469
33285,0.2710469
33286,0.03172165
33287,0.2710469
33288,0.2710469
33289,0.03172165
33290,0.03172165
33291,0.03172165
33292,0.03172165
33293,0.2710469
33294,0.2710469
33295,0.2710469
33296,0.2710469
33297,0.2710469
33298,0.03172165
33299,0.03172165
33300,0.03172165
33301,0.03172165
33302,0.03172165
33303,0.03172165
33304,0.2710469
33305,0.2710469
33306,0.03172165
33307,0.2710469
33308,0.03172165
33309,0.2710469
33310,0.5409038
33311,0.03172165
33312,0.2710469
33313,0.03172165
33314,0.2710469
33315,0.03172165
33316,0.2710469
33317,0.2710469
33318,0.03172165
33319,0.2710469
33320,0.03172165
33321,0.2710469
33322,0.2710469
33323,0.03172165
33324,0.03172165
33325,0.2710469
33326,0.03172165
33327,0.03172165
33328,0.03172165
33329,0.03172165
33330,0.03172165
33331,0.03172165
33332,0.03172165
33333,0.03172165
33334,0.03172165
33335,0.2710469
33336,0.03172165
33337,0.03172165
33338,0.03172165
33339,0.03172165
33340,0.03172165
33341,0.03172165
33342,0.03172165
33343,0.03172165
33344,0.03172165
33345,0.03172165
33346,0.03172165
33347,0.03172165
33348,0.03172165
33349,0.03172165
33350,0.03172165
33351,0.03172165
33352,0.03172165
33353,0.03172165
33354,0.03172165
33355,0.03172165
33356,0.2710469
33357,0.03172165
33358,0.03172165
33359,0.03172165
33360,0.2710469
33361,0.2710469
33362,0.03172165
33363,0.03172165
33364,0.03172165
33365,0.03172165
33366,0.2710469
33367,0.03172165
33368,0.03172165
33369,0.03172165
33370,0.03172165
33371,0.03172165
33372,0.2710469
33373,0.03172165
33374,0.2710469
33375,0.03172165
33376,0.2710469
33377,0.2710469
33378,0.2710469
33379,0.03172165
33380,0.03172165
33381,0.03172165
33382,0.2710469
33383,0.03172165
33384,0.2710469
33385,0.03172165
33386,0.03172165
33387,0.2710469
33388,0.2710469
33389,0.03172165
33390,0.03172165
33391,0.03172165
33392,0.2710469
33393,0.03172165
33394,0.03172165
33395,0.2710469
33396,0.2710469
33397,0.03172165
33398,0.2710469
33399,0.03172165
33400,0.03172165
33401,0.2710469
33402,0.03172165
33403,0.2710469
33404,0.2710469
33405,0.2710469
33406,0.03172165
33407,0.03172165
33408,0.03172165
33409,0.03172165
33410,0.03172165
33411,0.03172165
33412,0.03172165
33413,0.2710469
33414,0.03172165
33415,0.03172165
33416,0.03172165
33417,0.03172165
33418,0.03172165
33419,0.03172165
33420,0.03172165
33421,0.03172165
33422,0.03172165
33423,0.03172165
33424,0.03172165
33425,0.03172165
33426,0.03172165
33427,0.03172165
33428,0.03172165
33429,0.2710469
33430,0.03172165
33431,0.03172165
33432,0.03172165
33433,0.03172165
33434,0.03172165
33435,0.03172165
33436,0.03172165
33437,0.03172165
33438,0.2710469
33439,0.03172165
33440,0.2710469
33441,0.2710469
33442,0.2710469
33443,0.2710469
33444,0.2710469
33445,0.03172165
33446,0.03172165
33447,0.2710469
33448,0.2710469
33449,0.2710469
33450,0.03172165
33451,0.2710469
33452,0.03172165
33453,0.03172165
33454,0.03172165
33455,0.2710469
33456,0.2710469
33457,0.03172165
33458,0.03172165
33459,0.03172165
33460,0.2710469
33461,0.03172165
33462,0.03172165
33463,0.03172165
33464,0.03172165
33465,0.2710469
33466,0.03172165
33467,0.2710469
33468,0.03172165
33469,0.2710469
33470,0.2710469
33471,0.03172165
33472,0.03172165
33473,0.03172165
33474,0.03172165
33475,0.03172165
33476,0.03172165
33477,0.03172165
33478,0.03172165
33479,0.2710469
33480,0.03172165
33481,0.2710469
33482,0.2710469
33483,0.2710469
33484,0.03172165
33485,0.2710469
33486,0.03172165
33487,0.03172165
33488,0.03172165
33489,0.2710469
33490,0.2710469
33491,0.2710469
33492,0.03172165
33493,0.03172165
33494,0.03172165
33495,0.2710469
33496,0.03172165
33497,0.2710469
33498,0.03172165
33499,0.03172165
33500,0.2710469
33501,0.2710469
33502,0.03172165
33503,0.2710469
33504,0.2710469
33505,0.2710469
33506,0.2710469
33507,0.03172165
33508,0.03172165
33509,0.03172165
33510,0.03172165
33511,0.03172165
33512,0.03172165
33513,0.03172165
33514,0.03172165
33515,0.03172165
33516,0.03172165
33517,0.03172165
33518,0.03172165
33519,0.03172165
33520,0.03172165
33521,0.2710469
33522,0.2710469
33523,0.2710469
33524,0.03172165
33525,0.2710469
33526,0.03172165
33527,0.03172165
33528,0.03172165
33529,0.03172165
33530,0.03172165
33531,0.03172165
33532,0.03172165
33533,0.03172165
33534,0.2710469
33535,0.2710469
33536,0.03172165
33537,0.03172165
33538,0.03172165
33539,0.03172165
33540,0.2710469
33541,0.03172165
33542,0.03172165
33543,0.2710469
33544,0.03172165
33545,0.2710469
33546,0.2710469
33547,0.03172165
33548,0.03172165
33549,0.03172165
33550,0.03172165
33551,0.2710469
33552,0.03172165
33553,0.2710469
33554,0.2710469
33555,0.2710469
33556,0.2710469
33557,0.2710469
33558,0.03172165
33559,0.5409038
33560,0.03172165
33561,0.2710469
33562,0.03172165
33563,0.03172165
33564,0.03172165
33565,0.03172165
33566,0.2710469
33567,0.03172165
33568,0.03172165
33569,0.2710469
33570,0.2710469
33571,0.03172165
33572,0.03172165
33573,0.03172165
33574,0.2710469
33575,0.2710469
33576,0.2710469
33577,0.2710469
33578,0.03172165
33579,0.03172165
33580,0.2710469
33581,0.2710469
33582,0.2710469
33583,0.2710469
33584,0.2710469
33585,0.2710469
33586,0.2710469
33587,0.03172165
33588,0.03172165
33589,0.03172165
33590,0.03172165
33591,0.2710469
33592,0.03172165
33593,0.2710469
33594,0.03172165
33595,0.03172165
33596,0.2710469
33597,0.03172165
33598,0.03172165
33599,0.03172165
33600,0.2710469
33601,0.03172165
33602,0.2710469
33603,0.03172165
33604,0.2710469
33605,0.03172165
33606,0.03172165
33607,0.03172165
33608,0.03172165
33609,0.03172165
33610,0.2710469
33611,0.03172165
33612,0.03172165
33613,0.03172165
33614,0.2710469
33615,0.2710469
33616,0.2710469
33617,0.2710469
33618,0.03172165
33619,0.03172165
33620,0.03172165
33621,0.03172165
33622,0.03172165
33623,0.2710469
33624,0.2710469
33625,0.03172165
33626,0.2710469
33627,0.03172165
33628,0.2710469
33629,0.03172165
33630,0.03172165
33631,0.03172165
33632,0.03172165
33633,0.03172165
33634,0.03172165
33635,0.2710469
33636,0.2710469
33637,0.03172165
33638,0.03172165
33639,0.2710469
33640,0.03172165
33641,0.2710469
33642,0.03172165
33643,0.03172165
33644,0.03172165
33645,0.2710469
33646,0.03172165
33647,0.03172165
33648,0.03172165
33649,0.2710469
33650,0.03172165
33651,0.2710469
33652,0.03172165
33653,0.2710469
33654,0.5409038
33655,0.03172165
33656,0.03172165
33657,0.2710469
33658,0.2710469
33659,0.2710469
33660,0.2710469
33661,0.03172165
33662,0.03172165
33663,0.03172165
33664,0.2710469
33665,0.2710469
33666,0.03172165
33667,0.2710469
33668,0.03172165
33669,0.03172165
33670,0.2710469
33671,0.2710469
33672,0.03172165
33673,0.03172165
33674,0.2710469
33675,0.2710469
33676,0.03172165
33677,0.2710469
33678,0.03172165
33679,0.2710469
33680,0.03172165
33681,0.03172165
33682,0.03172165
33683,0.03172165
33684,0.2710469
33685,0.03172165
33686,0.2710469
33687,0.2710469
33688,0.2710469
33689,0.2710469
33690,0.2710469
33691,0.03172165
33692,0.2710469
33693,0.03172165
33694,0.03172165
33695,0.03172165
33696,0.2710469
33697,0.2710469
33698,0.03172165
33699,0.2710469
33700,0.2710469
33701,0.2710469
33702,0.03172165
33703,0.03172165
33704,0.03172165
33705,0.03172165
33706,0.03172165
33707,0.03172165
33708,0.03172165
33709,0.03172165
33710,0.03172165
33711,0.03172165
33712,0.03172165
33713,0.03172165
33714,0.03172165
33715,0.03172165
33716,0.03172165
33717,0.2710469
33718,0.2710469
33719,0.03172165
33720,0.03172165
33721,0.2710469
33722,0.03172165
33723,0.2710469
33724,0.03172165
33725,0.03172165
33726,0.2710469
33727,0.03172165
33728,0.2710469
33729,0.2710469
33730,0.03172165
33731,0.03172165
33732,0.03172165
33733,0.03172165
33734,0.03172165
33735,0.2710469
33736,0.2710469
33737,0.03172165
33738,0.03172165
33739,0.2710469
33740,0.03172165
33741,0.03172165
33742,0.03172165
33743,0.2710469
33744,0.03172165
33745,0.03172165
33746,0.2710469
33747,0.03172165
33748,0.2710469
33749,0.2710469
33750,0.2710469
33751,0.03172165
33752,0.03172165
33753,0.03172165
33754,0.03172165
33755,0.2710469
33756,0.03172165
33757,0.03172165
33758,0.2710469
33759,0.03172165
33760,0.2710469
33761,0.03172165
33762,0.2710469
33763,0.03172165
33764,0.03172165
33765,0.03172165
33766,0.2710469
33767,0.03172165
33768,0.03172165
33769,0.03172165
33770,0.03172165
33771,0.03172165
33772,0.03172165
33773,0.03172165
33774,0.03172165
33775,0.03172165
33776,0.03172165
33777,0.03172165
33778,0.03172165
33779,0.03172165
33780,0.03172165
33781,0.03172165
33782,0.03172165
33783,0.03172165
33784,0.03172165
33785,0.03172165
33786,0.2710469
33787,0.2710469
33788,0.03172165
33789,0.03172165
33790,0.2710469
33791,0.2710469
33792,0.03172165
33793,0.03172165
33794,0.03172165
33795,0.03172165
33796,0.03172165
33797,0.03172165
33798,0.2710469
33799,0.2710469
33800,0.03172165
33801,0.03172165
33802,0.03172165
33803,0.2710469
33804,0.2710469
33805,0.03172165
33806,0.03172165
33807,0.03172165
33808,0.03172165
33809,0.2710469
33810,0.2710469
33811,0.2710469
33812,0.2710469
33813,0.2710469
33814,0.03172165
33815,0.2710469
33816,0.03172165
33817,0.03172165
33818,0.03172165
33819,0.2710469
33820,0.03172165
33821,0.2710469
33822,0.03172165
33823,0.2710469
33824,0.2710469
33825,0.2710469
33826,0.2710469
33827,0.03172165
33828,0.2710469
33829,0.2710469
33830,0.03172165
33831,0.2710469
33832,0.03172165
33833,0.03172165
33834,0.03172165
33835,0.03172165
33836,0.03172165
33837,0.03172165
33838,0.03172165
33839,0.03172165
33840,0.03172165
33841,0.03172165
33842,0.03172165
33843,0.03172165
33844,0.2710469
33845,0.03172165
33846,0.03172165
33847,0.03172165
33848,0.03172165
33849,0.03172165
33850,0.03172165
33851,0.03172165
33852,0.03172165
33853,0.03172165
33854,0.03172165
33855,0.03172165
33856,0.03172165
33857,0.03172165
33858,0.03172165
33859,0.03172165
33860,0.03172165
33861,0.03172165
33862,0.2710469
33863,0.03172165
33864,0.03172165
33865,0.03172165
33866,0.03172165
33867,0.03172165
33868,0.03172165
33869,0.03172165
33870,0.03172165
33871,0.03172165
33872,0.03172165
33873,0.03172165
33874,0.03172165
33875,0.03172165
33876,0.2710469
33877,0.2710469
33878,0.2710469
33879,0.2710469
33880,0.03172165
33881,0.03172165
33882,0.03172165
33883,0.03172165
33884,0.03172165
33885,0.03172165
33886,0.03172165
33887,0.03172165
33888,0.2710469
33889,0.03172165
33890,0.2710469
33891,0.03172165
33892,0.03172165
33893,0.03172165
33894,0.03172165
33895,0.03172165
33896,0.03172165
33897,0.2710469
33898,0.03172165
33899,0.03172165
33900,0.03172165
33901,0.03172165
33902,0.03172165
33903,0.03172165
33904,0.03172165
33905,0.03172165
33906,0.03172165
33907,0.03172165
33908,0.2710469
33909,0.03172165
33910,0.03172165
33911,0.2710469
33912,0.03172165
33913,0.03172165
33914,0.03172165
33915,0.03172165
33916,0.2710469
33917,0.03172165
33918,0.03172165
33919,0.03172165
33920,0.2710469
33921,0.2710469
33922,0.2710469
33923,0.03172165
33924,0.03172165
33925,0.03172165
33926,0.03172165
33927,0.03172165
33928,0.2710469
33929,0.03172165
33930,0.2710469
33931,0.03172165
33932,0.03172165
33933,0.2710469
33934,0.03172165
33935,0.03172165
33936,0.2710469
33937,0.2710469
33938,0.03172165
33939,0.03172165
33940,0.03172165
33941,0.2710469
33942,0.2710469
33943,0.03172165
33944,0.03172165
33945,0.2710469
33946,0.03172165
33947,0.2710469
33948,0.03172165
33949,0.03172165
33950,0.03172165
33951,0.03172165
33952,0.03172165
33953,0.03172165
33954,0.03172165
33955,0.03172165
33956,0.2710469
33957,0.03172165
33958,0.03172165
33959,0.03172165
33960,0.2710469
33961,0.03172165
33962,0.03172165
33963,0.03172165
33964,0.03172165
33965,0.03172165
33966,0.03172165
33967,0.03172165
33968,0.2710469
33969,0.03172165
33970,0.03172165
33971,0.03172165
33972,0.2710469
33973,0.2710469
33974,0.03172165
33975,0.03172165
33976,0.03172165
33977,0.03172165
33978,0.2710469
33979,0.2710469
33980,0.03172165
33981,0.03172165
33982,0.03172165
33983,0.03172165
33984,0.03172165
33985,0.03172165
33986,0.03172165
33987,0.03172165
33988,0.2710469
33989,0.03172165
33990,0.03172165
33991,0.03172165
33992,0.03172165
33993,0.03172165
33994,0.2710469
33995,0.03172165
33996,0.03172165
33997,0.2710469
33998,0.03172165
33999,0.03172165
34000,0.03172165
34001,0.03172165
34002,0.2710469
34003,0.2710469
34004,0.03172165
34005,0.2710469
34006,0.03172165
34007,0.03172165
34008,0.03172165
34009,0.03172165
34010,0.03172165
34011,0.03172165
34012,0.03172165
34013,0.03172165
34014,0.03172165
34015,0.03172165
34016,0.03172165
34017,0.03172165
34018,0.03172165
34019,0.03172165
34020,0.03172165
34021,0.2710469
34022,0.03172165
34023,0.03172165
34024,0.2710469
34025,0.2710469
34026,0.03172165
34027,0.03172165
34028,0.2710469
34029,0.2710469
34030,0.03172165
34031,0.2710469
34032,0.03172165
34033,0.03172165
34034,0.2710469
34035,0.2710469
34036,0.03172165
34037,0.2710469
34038,0.5409038
34039,0.03172165
34040,0.2710469
34041,0.2710469
34042,0.2710469
34043,0.2710469
34044,0.03172165
34045,0.2710469
34046,0.03172165
34047,0.03172165
34048,0.2710469
34049,0.03172165
34050,0.03172165
34051,0.03172165
34052,0.03172165
34053,0.03172165
34054,0.03172165
34055,0.2710469
34056,0.2710469
34057,0.03172165
34058,0.2710469
34059,0.03172165
34060,0.03172165
34061,0.03172165
34062,0.03172165
34063,0.2710469
34064,0.03172165
34065,0.03172165
34066,0.03172165
34067,0.2710469
34068,0.03172165
34069,0.03172165
34070,0.03172165
34071,0.03172165
34072,0.2710469
34073,0.2710469
34074,0.03172165
34075,0.03172165
34076,0.03172165
34077,0.03172165
34078,0.03172165
34079,0.2710469
34080,0.03172165
34081,0.2710469
34082,0.03172165
34083,0.03172165
34084,0.03172165
34085,0.2710469
34086,0.03172165
34087,0.2710469
34088,0.03172165
34089,0.2710469
34090,0.03172165
34091,0.03172165
34092,0.03172165
34093,0.2710469
34094,0.03172165
34095,0.2710469
34096,0.2710469
34097,0.03172165
34098,0.2710469
34099,0.03172165
34100,0.2710469
34101,0.03172165
34102,0.2710469
34103,0.03172165
34104,0.03172165
34105,0.03172165
34106,0.03172165
34107,0.2710469
34108,0.2710469
34109,0.03172165
34110,0.03172165
34111,0.03172165
34112,0.2710469
34113,0.03172165
34114,0.03172165
34115,0.03172165
34116,0.03172165
34117,0.03172165
34118,0.03172165
34119,0.03172165
34120,0.03172165
34121,0.03172165
34122,0.03172165
34123,0.03172165
34124,0.03172165
34125,0.03172165
34126,0.03172165
34127,0.03172165
34128,0.03172165
34129,0.03172165
34130,0.03172165
34131,0.03172165
34132,0.03172165
34133,0.03172165
34134,0.2710469
34135,0.03172165
34136,0.03172165
34137,0.03172165
34138,0.03172165
34139,0.03172165
34140,0.03172165
34141,0.03172165
34142,0.03172165
34143,0.2710469
34144,0.03172165
34145,0.03172165
34146,0.03172165
34147,0.03172165
34148,0.03172165
34149,0.03172165
34150,0.03172165
34151,0.03172165
34152,0.2710469
34153,0.03172165
34154,0.03172165
34155,0.2710469
34156,0.03172165
34157,0.2710469
34158,0.03172165
34159,0.03172165
34160,0.03172165
34161,0.03172165
34162,0.03172165
34163,0.2710469
34164,0.03172165
34165,0.03172165
34166,0.03172165
34167,0.03172165
34168,0.2710469
34169,0.03172165
34170,0.03172165
34171,0.2710469
34172,0.03172165
34173,0.03172165
34174,0.03172165
34175,0.03172165
34176,0.03172165
34177,0.03172165
34178,0.03172165
34179,0.03172165
34180,0.03172165
34181,0.03172165
34182,0.2710469
34183,0.2710469
34184,0.03172165
34185,0.03172165
34186,0.2710469
34187,0.03172165
34188,0.03172165
34189,0.03172165
34190,0.2710469
34191,0.03172165
34192,0.2710469
34193,0.2710469
34194,0.03172165
34195,0.03172165
34196,0.03172165
34197,0.2710469
34198,0.03172165
34199,0.2710469
34200,0.2710469
34201,0.2710469
34202,0.2710469
34203,0.2710469
34204,0.2710469
34205,0.03172165
34206,0.2710469
34207,0.2710469
34208,0.2710469
34209,0.03172165
34210,0.03172165
34211,0.03172165
34212,0.03172165
34213,0.03172165
34214,0.03172165
34215,0.03172165
34216,0.03172165
34217,0.03172165
34218,0.03172165
34219,0.2710469
34220,0.2710469
34221,0.03172165
34222,0.03172165
34223,0.2710469
34224,0.03172165
34225,0.2710469
34226,0.03172165
34227,0.03172165
34228,0.03172165
34229,0.03172165
34230,0.03172165
34231,0.03172165
34232,0.03172165
34233,0.03172165
34234,0.03172165
34235,0.03172165
34236,0.2710469
34237,0.03172165
34238,0.03172165
34239,0.03172165
34240,0.03172165
34241,0.03172165
34242,0.03172165
34243,0.03172165
34244,0.03172165
34245,0.2710469
34246,0.03172165
34247,0.03172165
34248,0.03172165
34249,0.03172165
34250,0.03172165
34251,0.03172165
34252,0.03172165
34253,0.03172165
34254,0.03172165
34255,0.2710469
34256,0.03172165
34257,0.03172165
34258,0.03172165
34259,0.2710469
34260,0.03172165
34261,0.03172165
34262,0.2710469
34263,0.2710469
34264,0.2710469
34265,0.03172165
34266,0.03172165
34267,0.03172165
34268,0.2710469
34269,0.2710469
34270,0.2710469
34271,0.2710469
34272,0.2710469
34273,0.2710469
34274,0.03172165
34275,0.2710469
34276,0.2710469
34277,0.5409038
34278,0.03172165
34279,0.03172165
34280,0.03172165
34281,0.03172165
34282,0.2710469
34283,0.03172165
34284,0.2710469
34285,0.03172165
34286,0.2710469
34287,0.2710469
34288,0.2710469
34289,0.03172165
34290,0.03172165
34291,0.2710469
34292,0.2710469
34293,0.03172165
34294,0.2710469
34295,0.03172165
34296,0.03172165
34297,0.03172165
34298,0.2710469
34299,0.2710469
34300,0.2710469
34301,0.2710469
34302,0.03172165
34303,0.03172165
34304,0.2710469
34305,0.03172165
34306,0.03172165
34307,0.2710469
34308,0.2710469
34309,0.03172165
34310,0.03172165
34311,0.2710469
34312,0.2710469
34313,0.2710469
34314,0.2710469
34315,0.2710469
34316,0.5409038
34317,0.03172165
34318,0.2710469
34319,0.2710469
34320,0.03172165
34321,0.03172165
34322,0.03172165
34323,0.2710469
34324,0.2710469
34325,0.2710469
34326,0.03172165
34327,0.03172165
34328,0.2710469
34329,0.2710469
34330,0.2710469
34331,0.2710469
34332,0.2710469
34333,0.2710469
34334,0.2710469
34335,0.03172165
34336,0.2710469
34337,0.2710469
34338,0.03172165
34339,0.03172165
34340,0.03172165
34341,0.03172165
34342,0.03172165
34343,0.03172165
34344,0.03172165
34345,0.2710469
34346,0.03172165
34347,0.2710469
34348,0.2710469
34349,0.03172165
34350,0.2710469
34351,0.03172165
34352,0.03172165
34353,0.03172165
34354,0.03172165
34355,0.03172165
34356,0.03172165
34357,0.2710469
34358,0.2710469
34359,0.2710469
34360,0.03172165
34361,0.2710469
34362,0.2710469
34363,0.03172165
34364,0.03172165
34365,0.03172165
34366,0.2710469
34367,0.03172165
34368,0.03172165
34369,0.03172165
34370,0.03172165
34371,0.03172165
34372,0.03172165
34373,0.03172165
34374,0.03172165
34375,0.03172165
34376,0.03172165
34377,0.03172165
34378,0.03172165
34379,0.2710469
34380,0.03172165
34381,0.03172165
34382,0.03172165
34383,0.03172165
34384,0.2710469
34385,0.03172165
34386,0.03172165
34387,0.03172165
34388,0.03172165
34389,0.2710469
34390,0.03172165
34391,0.03172165
34392,0.03172165
34393,0.2710469
34394,0.03172165
34395,0.03172165
34396,0.03172165
34397,0.03172165
34398,0.03172165
34399,0.03172165
34400,0.03172165
34401,0.03172165
34402,0.2710469
34403,0.5409038
34404,0.03172165
34405,0.03172165
34406,0.2710469
34407,0.2710469
34408,0.2710469
34409,0.03172165
34410,0.03172165
34411,0.03172165
34412,0.2710469
34413,0.2710469
34414,0.03172165
34415,0.2710469
34416,0.03172165
34417,0.03172165
34418,0.2710469
34419,0.2710469
34420,0.03172165
34421,0.03172165
34422,0.2710469
34423,0.03172165
34424,0.03172165
34425,0.03172165
34426,0.03172165
34427,1.7784089
34428,0.03172165
34429,0.03172165
34430,0.2710469
34431,0.2710469
34432,0.03172165
34433,0.03172165
34434,0.03172165
34435,0.03172165
34436,0.2710469
34437,0.03172165
34438,0.03172165
34439,0.03172165
34440,0.2710469
34441,0.03172165
34442,0.2710469
34443,0.03172165
34444,0.2710469
34445,0.03172165
34446,0.2710469
34447,0.03172165
34448,0.03172165
34449,0.5409038
34450,0.2710469
34451,0.03172165
34452,0.2710469
34453,0.03172165
34454,0.03172165
34455,0.2710469
34456,0.2710469
34457,0.03172165
34458,0.2710469
34459,0.2710469
34460,0.03172165
34461,0.03172165
34462,0.03172165
34463,0.03172165
34464,0.03172165
34465,0.03172165
34466,0.2710469
34467,0.03172165
34468,0.2710469
34469,0.03172165
34470,0.03172165
34471,0.03172165
34472,0.03172165
34473,0.03172165
34474,0.03172165
34475,0.03172165
34476,0.2710469
34477,0.2710469
34478,0.2710469
34479,0.03172165
34480,0.03172165
34481,0.03172165
34482,0.03172165
34483,0.03172165
34484,0.03172165
34485,0.03172165
34486,0.03172165
34487,0.03172165
34488,0.03172165
34489,0.03172165
34490,0.03172165
34491,0.2710469
34492,0.03172165
34493,0.03172165
34494,0.03172165
34495,0.2710469
34496,0.03172165
34497,0.2710469
34498,0.03172165
34499,0.03172165
34500,0.03172165
34501,0.03172165
34502,0.03172165
34503,0.03172165
34504,0.03172165
34505,0.03172165
34506,0.03172165
34507,0.03172165
34508,0.03172165
34509,0.03172165
34510,0.2710469
34511,0.03172165
34512,0.03172165
34513,0.2710469
34514,0.03172165
34515,0.2710469
34516,0.03172165
34517,0.03172165
34518,0.03172165
34519,0.2710469
34520,0.2710469
34521,0.8868718
34522,0.03172165
34523,0.03172165
34524,0.03172165
34525,0.03172165
34526,0.03172165
34527,0.2710469
34528,0.2710469
34529,0.03172165
34530,0.03172165
34531,0.03172165
34532,0.2710469
34533,0.03172165
34534,0.2710469
34535,0.2710469
34536,0.03172165
34537,0.2710469
34538,0.03172165
34539,0.03172165
34540,0.2710469
34541,0.2710469
34542,0.03172165
34543,0.2710469
34544,0.03172165
34545,0.2710469
34546,0.03172165
34547,0.2710469
34548,0.2710469
34549,0.03172165
34550,0.03172165
34551,0.03172165
34552,0.2710469
34553,0.03172165
34554,0.2710469
34555,0.03172165
34556,0.03172165
34557,0.2710469
34558,0.2710469
34559,0.03172165
34560,0.03172165
34561,0.2710469
34562,0.03172165
34563,0.03172165
34564,0.2710469
34565,0.03172165
34566,0.2710469
34567,0.2710469
34568,0.03172165
34569,0.03172165
34570,0.03172165
34571,0.03172165
34572,0.03172165
34573,0.2710469
34574,0.2710469
34575,0.03172165
34576,0.2710469
34577,0.2710469
34578,0.03172165
34579,0.2710469
34580,0.2710469
34581,0.03172165
34582,0.2710469
34583,0.2710469
34584,0.03172165
34585,0.03172165
34586,0.03172165
34587,0.03172165
34588,0.03172165
34589,0.2710469
34590,0.03172165
34591,0.03172165
34592,0.2710469
34593,0.03172165
34594,0.03172165
34595,0.2710469
34596,0.03172165
34597,0.2710469
34598,0.03172165
34599,0.03172165
34600,0.03172165
34601,0.03172165
34602,0.03172165
34603,0.2710469
34604,0.03172165
34605,0.2710469
34606,0.03172165
34607,0.2710469
34608,0.2710469
34609,0.03172165
34610,0.2710469
34611,0.03172165
34612,0.03172165
34613,0.03172165
34614,0.2710469
34615,1.3028096
34616,0.2710469
34617,0.03172165
34618,0.2710469
34619,0.2710469
34620,0.03172165
34621,0.2710469
34622,0.03172165
34623,0.2710469
34624,0.2710469
34625,0.2710469
34626,0.2710469
34627,0.03172165
34628,0.2710469
34629,0.2710469
34630,0.2710469
34631,0.2710469
34632,0.2710469
34633,0.03172165
34634,0.2710469
34635,0.03172165
34636,0.2710469
34637,0.03172165
34638,0.2710469
34639,0.03172165
34640,0.03172165
34641,0.03172165
34642,0.2710469
34643,0.03172165
34644,0.03172165
34645,0.2710469
34646,0.2710469
34647,0.03172165
34648,0.2710469
34649,0.2710469
34650,0.03172165
34651,0.2710469
34652,0.03172165
34653,0.03172165
34654,0.2710469
34655,0.2710469
34656,0.2710469
34657,0.03172165
34658,0.5409038
34659,0.03172165
34660,0.03172165
34661,0.2710469
34662,0.03172165
34663,0.2710469
34664,0.03172165
34665,0.03172165
34666,0.2710469
34667,0.2710469
34668,0.03172165
34669,0.03172165
34670,0.2710469
34671,0.03172165
34672,0.2710469
34673,0.03172165
34674,0.03172165
34675,0.03172165
34676,0.2710469
34677,0.2710469
34678,0.2710469
34679,0.2710469
34680,0.03172165
34681,0.2710469
34682,0.2710469
34683,0.03172165
34684,0.03172165
34685,0.03172165
34686,0.2710469
34687,0.03172165
34688,0.03172165
34689,0.2710469
34690,0.03172165
34691,0.2710469
34692,0.03172165
34693,0.2710469
34694,0.03172165
34695,0.03172165
34696,0.03172165
34697,0.03172165
34698,0.03172165
34699,0.03172165
34700,0.03172165
34701,0.2710469
34702,0.03172165
34703,0.03172165
34704,0.2710469
34705,0.03172165
34706,0.2710469
34707,0.2710469
34708,0.2710469
34709,0.2710469
34710,0.2710469
34711,0.2710469
34712,0.2710469
34713,0.2710469
34714,0.03172165
34715,0.2710469
34716,0.03172165
34717,0.03172165
34718,0.03172165
34719,0.2710469
34720,0.03172165
34721,0.03172165
34722,0.03172165
34723,0.03172165
34724,0.2710469
34725,0.03172165
34726,0.03172165
34727,0.03172165
34728,0.2710469
34729,0.03172165
34730,0.03172165
34731,0.2710469
34732,0.2710469
34733,0.03172165
34734,0.2710469
34735,0.03172165
34736,0.03172165
34737,0.03172165
34738,0.2710469
34739,0.03172165
34740,0.03172165
34741,0.03172165
34742,0.03172165
34743,0.03172165
34744,0.03172165
34745,0.03172165
34746,0.03172165
34747,0.03172165
34748,0.03172165
34749,0.03172165
34750,0.03172165
34751,0.2710469
34752,0.03172165
34753,0.03172165
34754,0.03172165
34755,0.03172165
34756,0.2710469
34757,0.03172165
34758,0.03172165
34759,0.2710469
34760,0.03172165
34761,0.2710469
34762,0.03172165
34763,0.03172165
34764,0.03172165
34765,0.03172165
34766,0.03172165
34767,0.03172165
34768,0.03172165
34769,0.03172165
34770,0.03172165
34771,0.2710469
34772,0.2710469
34773,0.03172165
